fid,ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,OBJECTID,ICESNAME_1,Ecoregion,AREA,PERCENTAGE,OBJECTID_1,ICESNAME_2,Shape_STAr,Shape_STLe,SubDivisio
"176","429",37B0,54,-40,54.5,-39,"3628","2594",37B0,Oceanic Northeast Atlantic,0.5,100,"0",37B0,0.4999999998,2.9999999994,"1"
"177","430",38B0,54.5,-40,55,-39,"3584","2665",38B0,Oceanic Northeast Atlantic,0.5,100,"0",38B0,0.4999999998,2.9999999994,"1"
"178","431",39B0,55,-40,55.5,-39,"3540","2736",39B0,Oceanic Northeast Atlantic,0.5,100,"0",39B0,0.4999999998,2.9999999994,"1"
"179","432",40B0,55.5,-40,56,-39,"3496","2807",40B0,Oceanic Northeast Atlantic,0.5,100,"0",40B0,0.4999999998,2.9999999994,"1"
"180","433",41B0,56,-40,56.5,-39,"3451","2883",41B0,Oceanic Northeast Atlantic,0.5,100,"0",41B0,0.4999999998,2.9999999994,"1"
"181","434",42B0,56.5,-40,57,-39,"3406","2964",42B0,Oceanic Northeast Atlantic,0.5,100,"0",42B0,0.5000000007,3.0000000012,"1"
"182","435",43B0,57,-40,57.5,-39,"3361","3041",43B0,Greenland Sea,0.29053613,58.10722614,"0",43B0,0.4999999998,2.9999999994,"3"
"183","436",44B0,57.5,-40,58,-39,"3316","3119",44B0,Greenland Sea,0.5,100,"0",44B0,0.4999999998,2.9999999994,"3"
"184","437",45B0,58,-40,58.5,-39,"3270","3197",45B0,Greenland Sea,0.5,100,"0",45B0,0.4999999998,2.9999999994,"3"
"185","438",46B0,58.5,-40,59,-39,"3224","3274",46B0,Greenland Sea,0.5,100,"0",46B0,0.4999999998,2.9999999994,"3"
"186","439",47B0,59,-40,59.5,-39,"3178","3354",47B0,Greenland Sea,0.5,100,"0",47B0,0.4999999998,2.9999999994,"2"
"187","440",48B0,59.5,-40,60,-39,"3132","3434",48B0,Greenland Sea,0.5,100,"0",48B0,0.4999999998,2.9999999994,"2"
"188","441",49B0,60,-40,60.5,-39,"3085","3519",49B0,Greenland Sea,0.5,100,"0",49B0,0.4999999998,2.9999999994,"2"
"189","442",50B0,60.5,-40,61,-39,"3038","3616",50B0,Greenland Sea,0.5,100,"0",50B0,0.4999999998,2.9999999994,"2"
"190","443",51B0,61,-40,61.5,-39,"2991","3699",51B0,Greenland Sea,0.5,100,"0",51B0,0.5000000007,3.0000000012,"2"
"191","444",52B0,61.5,-40,62,-39,"2944","3779",52B0,Greenland Sea,0.5,100,"0",52B0,0.4999999998,2.9999999994,"2"
"192","445",53B0,62,-40,62.5,-39,"2896","3858",53B0,Greenland Sea,0.5,100,"0",53B0,0.4999999998,2.9999999994,"2"
"193","446",54B0,62.5,-40,63,-39,"2848","3955",54B0,Greenland Sea,0.5,100,"0",54B0,0.4999999998,2.9999999994,"2"
"194","447",55B0,63,-40,63.5,-39,"2800","4051",55B0,Greenland Sea,0.5,100,"0",55B0,0.4999999998,2.9999999994,"2"
"195","448",56B0,63.5,-40,64,-39,"2752","4150",56B0,Greenland Sea,0.5,100,"0",56B0,0.4999999998,2.9999999994,"2"
"196","449",57B0,64,-40,64.5,-39,"2703","4247",57B0,Greenland Sea,0.5,100,"0",57B0,0.4999999998,2.9999999994,"2"
"197","450",58B0,64.5,-40,65,-39,"2654","4345",58B0,Greenland Sea,0.5,100,"0",58B0,0.4999999998,2.9999999994,"2"
"198","451",59B0,65,-40,65.5,-39,"2605","4445",59B0,Greenland Sea,0.5,100,"0",59B0,0.4999999998,2.9999999994,"2"
"199","452",60B0,65.5,-40,66,-39,"2556","4548",60B0,Greenland Sea,0.5,100,"0",60B0,0.5000000007,3.0000000012,"2"
"200","486",94B0,82.5,-40,83,-39,"787","8319",94B0,Arctic Ocean,0.5,100,"0",94B0,0.4999999998,2.9999999994,
"201","487",95B0,83,-40,83.5,-39,"733","8489",95B0,Arctic Ocean,0.5,100,"0",95B0,0.4999999998,2.9999999994,
"202","488",96B0,83.5,-40,84,-39,"679","8598",96B0,Arctic Ocean,0.5,100,"0",96B0,0.5000000007,3.0000000012,
"203","489",97B0,84,-40,84.5,-39,"625","8707",97B0,Arctic Ocean,0.5,100,"0",97B0,0.4999999998,2.9999999994,
"204","490",98B0,84.5,-40,85,-39,"571","8816",98B0,Arctic Ocean,0.5,100,"0",98B0,0.4999999998,2.9999999994,
"205","491",01B1,36,-39,36.5,-38,"4987","4",01B1,Oceanic Northeast Atlantic,0.49999999,99.9999974,"0",01B1,0.4999999998,2.9999999994,"1"
"206","492",02B1,36.5,-39,37,-38,"4955","97",02B1,Oceanic Northeast Atlantic,0.5,100,"0",02B1,0.4999999998,2.9999999994,"1"
"207","493",03B1,37,-39,37.5,-38,"4923","186",03B1,Oceanic Northeast Atlantic,0.5,100,"0",03B1,0.4999999998,2.9999999994,"1"
"208","494",04B1,37.5,-39,38,-38,"4891","272",04B1,Oceanic Northeast Atlantic,0.5,100,"0",04B1,0.4999999998,2.9999999994,"1"
"209","495",05B1,38,-39,38.5,-38,"4858","361",05B1,Oceanic Northeast Atlantic,0.5,100,"0",05B1,0.4999999998,2.9999999994,"1"
"210","496",06B1,38.5,-39,39,-38,"4825","440",06B1,Oceanic Northeast Atlantic,0.5,100,"0",06B1,0.5000000007,3.0000000012,"1"
"211","497",07B1,39,-39,39.5,-38,"4792","515",07B1,Oceanic Northeast Atlantic,0.5,100,"0",07B1,0.4999999998,2.9999999994,"1"
"212","498",08B1,39.5,-39,40,-38,"4758","601",08B1,Oceanic Northeast Atlantic,0.5,100,"0",08B1,0.4999999998,2.9999999994,"1"
"213","499",09B1,40,-39,40.5,-38,"4724","691",09B1,Oceanic Northeast Atlantic,0.5,100,"0",09B1,0.4999999998,2.9999999994,"1"
"214","500",10B1,40.5,-39,41,-38,"4689","782",10B1,Oceanic Northeast Atlantic,0.5,100,"0",10B1,0.4999999998,2.9999999994,"1"
"215","501",11B1,41,-39,41.5,-38,"4654","873",11B1,Oceanic Northeast Atlantic,0.5,100,"0",11B1,0.4999999998,2.9999999994,"1"
"216","502",12B1,41.5,-39,42,-38,"4619","963",12B1,Oceanic Northeast Atlantic,0.5,100,"0",12B1,0.4999999998,2.9999999994,"1"
"217","503",13B1,42,-39,42.5,-38,"4583","1047",13B1,Oceanic Northeast Atlantic,0.5,100,"0",13B1,0.4999999998,2.9999999994,"1"
"218","504",14B1,42.5,-39,43,-38,"4547","1135",14B1,Oceanic Northeast Atlantic,0.5,100,"0",14B1,0.4999999998,2.9999999994,"1"
"219","505",15B1,43,-39,43.5,-38,"4511","1222",15B1,Oceanic Northeast Atlantic,0.5,100,"0",15B1,0.5000000007,3.0000000012,
"220","506",16B1,43.5,-39,44,-38,"4474","1303",16B1,Oceanic Northeast Atlantic,0.5,100,"0",16B1,0.4999999998,2.9999999994,
"221","507",17B1,44,-39,44.5,-38,"4437","1383",17B1,Oceanic Northeast Atlantic,0.5,100,"0",17B1,0.4999999998,2.9999999994,
"222","508",18B1,44.5,-39,45,-38,"4400","1461",18B1,Oceanic Northeast Atlantic,0.5,100,"0",18B1,0.4999999998,2.9999999994,
"223","509",19B1,45,-39,45.5,-38,"4362","1536",19B1,Oceanic Northeast Atlantic,0.5,100,"0",19B1,0.4999999998,2.9999999994,
"224","510",20B1,45.5,-39,46,-38,"4324","1612",20B1,Oceanic Northeast Atlantic,0.5,100,"0",20B1,0.4999999998,2.9999999994,
"225","511",21B1,46,-39,46.5,-38,"4286","1680",21B1,Oceanic Northeast Atlantic,0.5,100,"0",21B1,0.4999999998,2.9999999994,
"226","512",22B1,46.5,-39,47,-38,"4247","1743",22B1,Oceanic Northeast Atlantic,0.5,100,"0",22B1,0.4999999998,2.9999999994,
"227","513",23B1,47,-39,47.5,-38,"4208","1804",23B1,Oceanic Northeast Atlantic,0.5,100,"0",23B1,0.4999999998,2.9999999994,
"228","514",24B1,47.5,-39,48,-38,"4169","1861",24B1,Oceanic Northeast Atlantic,0.5,100,"0",24B1,0.5000000007,3.0000000012,
"229","515",25B1,48,-39,48.5,-38,"4129","1918",25B1,Oceanic Northeast Atlantic,0.5,100,"0",25B1,0.4999999998,2.9999999994,
"230","516",26B1,48.5,-39,49,-38,"4089","1984",26B1,Oceanic Northeast Atlantic,0.5,100,"0",26B1,0.4999999998,2.9999999994,
"231","517",27B1,49,-39,49.5,-38,"4048","2034",27B1,Oceanic Northeast Atlantic,0.5,100,"0",27B1,0.4999999998,2.9999999994,
"232","518",28B1,49.5,-39,50,-38,"4008","2087",28B1,Oceanic Northeast Atlantic,0.5,100,"0",28B1,0.4999999998,2.9999999994,
"233","519",29B1,50,-39,50.5,-38,"3967","2140",29B1,Oceanic Northeast Atlantic,0.5,100,"0",29B1,0.4999999998,2.9999999994,
"234","520",30B1,50.5,-39,51,-38,"3925","2191",30B1,Oceanic Northeast Atlantic,0.5,100,"0",30B1,0.4999999998,2.9999999994,
"235","521",31B1,51,-39,51.5,-38,"3884","2243",31B1,Oceanic Northeast Atlantic,0.5,100,"0",31B1,0.4999999998,2.9999999994,
"236","522",32B1,51.5,-39,52,-38,"3842","2295",32B1,Oceanic Northeast Atlantic,0.5,100,"0",32B1,0.4999999998,2.9999999994,
"237","523",33B1,52,-39,52.5,-38,"3800","2349",33B1,Oceanic Northeast Atlantic,0.5,100,"0",33B1,0.5000000007,3.0000000012,
"238","524",34B1,52.5,-39,53,-38,"3757","2404",34B1,Oceanic Northeast Atlantic,0.5,100,"0",34B1,0.4999999998,2.9999999994,"1"
"239","525",35B1,53,-39,53.5,-38,"3714","2463",35B1,Oceanic Northeast Atlantic,0.5,100,"0",35B1,0.4999999998,2.9999999994,"1"
"240","526",36B1,53.5,-39,54,-38,"3671","2525",36B1,Oceanic Northeast Atlantic,0.5,100,"0",36B1,0.4999999998,2.9999999994,"1"
"241","527",37B1,54,-39,54.5,-38,"3628","2595",37B1,Oceanic Northeast Atlantic,0.5,100,"0",37B1,0.4999999998,2.9999999994,"1"
"242","528",38B1,54.5,-39,55,-38,"3584","2666",38B1,Oceanic Northeast Atlantic,0.5,100,"0",38B1,0.4999999998,2.9999999994,"1"
"243","529",39B1,55,-39,55.5,-38,"3540","2737",39B1,Oceanic Northeast Atlantic,0.5,100,"0",39B1,0.4999999998,2.9999999994,"1"
"244","530",40B1,55.5,-39,56,-38,"3496","2808",40B1,Oceanic Northeast Atlantic,0.5,100,"0",40B1,0.4999999998,2.9999999994,"1"
"245","531",41B1,56,-39,56.5,-38,"3451","2884",41B1,Oceanic Northeast Atlantic,0.5,100,"0",41B1,0.4999999998,2.9999999994,"1"
"246","532",42B1,56.5,-39,57,-38,"3406","2965",42B1,Oceanic Northeast Atlantic,0.5,100,"0",42B1,0.5000000007,3.0000000012,"1"
"247","533",43B1,57,-39,57.5,-38,"3361","3044",43B1,Oceanic Northeast Atlantic,0.49045168,98.09033681,"0",43B1,0.4999999998,2.9999999994,"1"
"248","534",44B1,57.5,-39,58,-38,"3316","3120",44B1,Greenland Sea,0.33540917,67.08183374,"0",44B1,0.4999999998,2.9999999994,"3"
"249","535",45B1,58,-39,58.5,-38,"3270","3198",45B1,Greenland Sea,0.5,100,"0",45B1,0.4999999998,2.9999999994,"3"
"250","536",46B1,58.5,-39,59,-38,"3224","3275",46B1,Greenland Sea,0.5,100,"0",46B1,0.4999999998,2.9999999994,"3"
"251","537",47B1,59,-39,59.5,-38,"3178","3355",47B1,Greenland Sea,0.5,100,"0",47B1,0.4999999998,2.9999999994,"2"
"252","538",48B1,59.5,-39,60,-38,"3132","3435",48B1,Greenland Sea,0.5,100,"0",48B1,0.4999999998,2.9999999994,"2"
"253","539",49B1,60,-39,60.5,-38,"3085","3520",49B1,Greenland Sea,0.5,100,"0",49B1,0.4999999998,2.9999999994,"2"
"254","540",50B1,60.5,-39,61,-38,"3038","3617",50B1,Greenland Sea,0.5,100,"0",50B1,0.4999999998,2.9999999994,"2"
"255","541",51B1,61,-39,61.5,-38,"2991","3700",51B1,Greenland Sea,0.5,100,"0",51B1,0.5000000007,3.0000000012,"2"
"256","542",52B1,61.5,-39,62,-38,"2944","3780",52B1,Greenland Sea,0.5,100,"0",52B1,0.4999999998,2.9999999994,"2"
"257","543",53B1,62,-39,62.5,-38,"2896","3859",53B1,Greenland Sea,0.5,100,"0",53B1,0.4999999998,2.9999999994,"2"
"258","544",54B1,62.5,-39,63,-38,"2848","3956",54B1,Greenland Sea,0.5,100,"0",54B1,0.4999999998,2.9999999994,"2"
"259","545",55B1,63,-39,63.5,-38,"2800","4052",55B1,Greenland Sea,0.5,100,"0",55B1,0.4999999998,2.9999999994,"2"
"260","546",56B1,63.5,-39,64,-38,"2752","4151",56B1,Greenland Sea,0.5,100,"0",56B1,0.4999999998,2.9999999994,"2"
"261","547",57B1,64,-39,64.5,-38,"2703","4248",57B1,Greenland Sea,0.5,100,"0",57B1,0.4999999998,2.9999999994,"2"
"262","548",58B1,64.5,-39,65,-38,"2654","4346",58B1,Greenland Sea,0.5,100,"0",58B1,0.4999999998,2.9999999994,"2"
"263","549",59B1,65,-39,65.5,-38,"2605","4446",59B1,Greenland Sea,0.5,100,"0",59B1,0.4999999998,2.9999999994,"2"
"264","550",60B1,65.5,-39,66,-38,"2556","4549",60B1,Greenland Sea,0.5,100,"0",60B1,0.5000000007,3.0000000012,"2"
"265","551",61B1,66,-39,66.5,-38,"2507","4653",61B1,Greenland Sea,0.5,100,"0",61B1,0.4999999998,2.9999999994,"2"
"266","584",94B1,82.5,-39,83,-38,"787","8320",94B1,Arctic Ocean,0.5,100,"0",94B1,0.4999999998,2.9999999994,
"267","585",95B1,83,-39,83.5,-38,"733","8490",95B1,Arctic Ocean,0.5,100,"0",95B1,0.4999999998,2.9999999994,
"268","586",96B1,83.5,-39,84,-38,"679","8599",96B1,Arctic Ocean,0.5,100,"0",96B1,0.5000000007,3.0000000012,
"269","587",97B1,84,-39,84.5,-38,"625","8708",97B1,Arctic Ocean,0.5,100,"0",97B1,0.4999999998,2.9999999994,
"270","588",98B1,84.5,-39,85,-38,"571","8817",98B1,Arctic Ocean,0.5,100,"0",98B1,0.4999999998,2.9999999994,
"271","589",01B2,36,-38,36.5,-37,"4987","5",01B2,Oceanic Northeast Atlantic,0.49999999,99.9999978,"0",01B2,0.50000000025,3.0000000012,"1"
"272","590",02B2,36.5,-38,37,-37,"4955","98",02B2,Oceanic Northeast Atlantic,0.5,100,"0",02B2,0.50000000025,3.0000000012,"1"
"273","591",03B2,37,-38,37.5,-37,"4923","187",03B2,Oceanic Northeast Atlantic,0.5,100,"0",03B2,0.50000000025,3.0000000012,"1"
"274","592",04B2,37.5,-38,38,-37,"4891","273",04B2,Oceanic Northeast Atlantic,0.5,100,"0",04B2,0.50000000025,3.0000000012,"1"
"275","593",05B2,38,-38,38.5,-37,"4858","362",05B2,Oceanic Northeast Atlantic,0.5,100,"0",05B2,0.50000000025,3.0000000012,"1"
"276","594",06B2,38.5,-38,39,-37,"4825","441",06B2,Oceanic Northeast Atlantic,0.5,100,"0",06B2,0.50000000115,3.000000003,"1"
"277","595",07B2,39,-38,39.5,-37,"4792","516",07B2,Oceanic Northeast Atlantic,0.5,100,"0",07B2,0.50000000025,3.0000000012,"1"
"278","596",08B2,39.5,-38,40,-37,"4758","602",08B2,Oceanic Northeast Atlantic,0.5,100,"0",08B2,0.50000000025,3.0000000012,"1"
"279","597",09B2,40,-38,40.5,-37,"4724","692",09B2,Oceanic Northeast Atlantic,0.5,100,"0",09B2,0.50000000025,3.0000000012,"1"
"280","598",10B2,40.5,-38,41,-37,"4689","783",10B2,Oceanic Northeast Atlantic,0.5,100,"0",10B2,0.50000000025,3.0000000012,"1"
"281","599",11B2,41,-38,41.5,-37,"4654","874",11B2,Oceanic Northeast Atlantic,0.5,100,"0",11B2,0.50000000025,3.0000000012,"1"
"282","600",12B2,41.5,-38,42,-37,"4619","964",12B2,Oceanic Northeast Atlantic,0.5,100,"0",12B2,0.50000000025,3.0000000012,"1"
"283","601",13B2,42,-38,42.5,-37,"4583","1048",13B2,Oceanic Northeast Atlantic,0.5,100,"0",13B2,0.50000000025,3.0000000012,"1"
"284","602",14B2,42.5,-38,43,-37,"4547","1136",14B2,Oceanic Northeast Atlantic,0.5,100,"0",14B2,0.50000000025,3.0000000012,"1"
"285","603",15B2,43,-38,43.5,-37,"4511","1223",15B2,Oceanic Northeast Atlantic,0.5,100,"0",15B2,0.50000000115,3.000000003,
"286","604",16B2,43.5,-38,44,-37,"4474","1304",16B2,Oceanic Northeast Atlantic,0.5,100,"0",16B2,0.50000000025,3.0000000012,
"287","605",17B2,44,-38,44.5,-37,"4437","1384",17B2,Oceanic Northeast Atlantic,0.5,100,"0",17B2,0.50000000025,3.0000000012,
"288","606",18B2,44.5,-38,45,-37,"4400","1462",18B2,Oceanic Northeast Atlantic,0.5,100,"0",18B2,0.50000000025,3.0000000012,
"289","607",19B2,45,-38,45.5,-37,"4362","1537",19B2,Oceanic Northeast Atlantic,0.5,100,"0",19B2,0.50000000025,3.0000000012,
"290","608",20B2,45.5,-38,46,-37,"4324","1613",20B2,Oceanic Northeast Atlantic,0.5,100,"0",20B2,0.50000000025,3.0000000012,
"291","609",21B2,46,-38,46.5,-37,"4286","1681",21B2,Oceanic Northeast Atlantic,0.5,100,"0",21B2,0.50000000025,3.0000000012,
"292","610",22B2,46.5,-38,47,-37,"4247","1744",22B2,Oceanic Northeast Atlantic,0.5,100,"0",22B2,0.50000000025,3.0000000012,
"293","611",23B2,47,-38,47.5,-37,"4208","1805",23B2,Oceanic Northeast Atlantic,0.5,100,"0",23B2,0.50000000025,3.0000000012,
"294","612",24B2,47.5,-38,48,-37,"4169","1862",24B2,Oceanic Northeast Atlantic,0.5,100,"0",24B2,0.50000000115,3.000000003,
"295","613",25B2,48,-38,48.5,-37,"4129","1919",25B2,Oceanic Northeast Atlantic,0.5,100,"0",25B2,0.50000000025,3.0000000012,
"296","614",26B2,48.5,-38,49,-37,"4089","1985",26B2,Oceanic Northeast Atlantic,0.5,100,"0",26B2,0.50000000025,3.0000000012,
"297","615",27B2,49,-38,49.5,-37,"4048","2035",27B2,Oceanic Northeast Atlantic,0.5,100,"0",27B2,0.50000000025,3.0000000012,
"298","616",28B2,49.5,-38,50,-37,"4008","2088",28B2,Oceanic Northeast Atlantic,0.5,100,"0",28B2,0.50000000025,3.0000000012,
"299","617",29B2,50,-38,50.5,-37,"3967","2141",29B2,Oceanic Northeast Atlantic,0.5,100,"0",29B2,0.50000000025,3.0000000012,
"300","618",30B2,50.5,-38,51,-37,"3925","2192",30B2,Oceanic Northeast Atlantic,0.5,100,"0",30B2,0.50000000025,3.0000000012,
"301","619",31B2,51,-38,51.5,-37,"3884","2244",31B2,Oceanic Northeast Atlantic,0.5,100,"0",31B2,0.50000000025,3.0000000012,
"302","620",32B2,51.5,-38,52,-37,"3842","2296",32B2,Oceanic Northeast Atlantic,0.5,100,"0",32B2,0.50000000025,3.0000000012,
"303","621",33B2,52,-38,52.5,-37,"3800","2350",33B2,Oceanic Northeast Atlantic,0.5,100,"0",33B2,0.50000000115,3.000000003,
"304","622",34B2,52.5,-38,53,-37,"3757","2405",34B2,Oceanic Northeast Atlantic,0.5,100,"0",34B2,0.50000000025,3.0000000012,"1"
"305","623",35B2,53,-38,53.5,-37,"3714","2464",35B2,Oceanic Northeast Atlantic,0.5,100,"0",35B2,0.50000000025,3.0000000012,"1"
"306","624",36B2,53.5,-38,54,-37,"3671","2526",36B2,Oceanic Northeast Atlantic,0.5,100,"0",36B2,0.50000000025,3.0000000012,"1"
"307","625",37B2,54,-38,54.5,-37,"3628","2596",37B2,Oceanic Northeast Atlantic,0.5,100,"0",37B2,0.50000000025,3.0000000012,"1"
"308","626",38B2,54.5,-38,55,-37,"3584","2667",38B2,Oceanic Northeast Atlantic,0.5,100,"0",38B2,0.50000000025,3.0000000012,"1"
"309","627",39B2,55,-38,55.5,-37,"3540","2738",39B2,Oceanic Northeast Atlantic,0.5,100,"0",39B2,0.50000000025,3.0000000012,"1"
"310","628",40B2,55.5,-38,56,-37,"3496","2809",40B2,Oceanic Northeast Atlantic,0.5,100,"0",40B2,0.50000000025,3.0000000012,"1"
"311","629",41B2,56,-38,56.5,-37,"3451","2885",41B2,Oceanic Northeast Atlantic,0.5,100,"0",41B2,0.50000000025,3.0000000012,"1"
"312","630",42B2,56.5,-38,57,-37,"3406","2966",42B2,Oceanic Northeast Atlantic,0.5,100,"0",42B2,0.50000000115,3.000000003,"1"
"313","631",43B2,57,-38,57.5,-37,"3361","3045",43B2,Oceanic Northeast Atlantic,0.5,100,"0",43B2,0.50000000025,3.0000000012,"1"
"314","632",44B2,57.5,-38,58,-37,"3316","3123",44B2,Oceanic Northeast Atlantic,0.49778044,99.55608869,"0",44B2,0.50000000025,3.0000000012,"1"
"315","633",45B2,58,-38,58.5,-37,"3270","3200",45B2,Oceanic Northeast Atlantic,0.28444399,56.8887973,"0",45B2,0.50000000025,3.0000000012,"1"
"316","634",46B2,58.5,-38,59,-37,"3224","3276",46B2,Greenland Sea,0.46695746,93.39149134,"0",46B2,0.50000000025,3.0000000012,"3"
"317","635",47B2,59,-38,59.5,-37,"3178","3356",47B2,Greenland Sea,0.5,100,"0",47B2,0.50000000025,3.0000000012,"2"
"318","636",48B2,59.5,-38,60,-37,"3132","3436",48B2,Greenland Sea,0.5,100,"0",48B2,0.50000000025,3.0000000012,"2"
"319","637",49B2,60,-38,60.5,-37,"3085","3521",49B2,Greenland Sea,0.5,100,"0",49B2,0.50000000025,3.0000000012,"2"
"320","638",50B2,60.5,-38,61,-37,"3038","3618",50B2,Greenland Sea,0.5,100,"0",50B2,0.50000000025,3.0000000012,"2"
"321","639",51B2,61,-38,61.5,-37,"2991","3701",51B2,Greenland Sea,0.5,100,"0",51B2,0.50000000115,3.000000003,"2"
"322","640",52B2,61.5,-38,62,-37,"2944","3781",52B2,Greenland Sea,0.5,100,"0",52B2,0.50000000025,3.0000000012,"2"
"323","641",53B2,62,-38,62.5,-37,"2896","3860",53B2,Greenland Sea,0.5,100,"0",53B2,0.50000000025,3.0000000012,"2"
"324","642",54B2,62.5,-38,63,-37,"2848","3957",54B2,Greenland Sea,0.5,100,"0",54B2,0.50000000025,3.0000000012,"2"
"325","643",55B2,63,-38,63.5,-37,"2800","4053",55B2,Greenland Sea,0.5,100,"0",55B2,0.50000000025,3.0000000012,"2"
"326","644",56B2,63.5,-38,64,-37,"2752","4152",56B2,Greenland Sea,0.5,100,"0",56B2,0.50000000025,3.0000000012,"2"
"327","645",57B2,64,-38,64.5,-37,"2703","4249",57B2,Greenland Sea,0.5,100,"0",57B2,0.50000000025,3.0000000012,"2"
"328","646",58B2,64.5,-38,65,-37,"2654","4347",58B2,Greenland Sea,0.5,100,"0",58B2,0.50000000025,3.0000000012,"2"
"329","647",59B2,65,-38,65.5,-37,"2605","4447",59B2,Greenland Sea,0.5,100,"0",59B2,0.50000000025,3.0000000012,"2"
"330","648",60B2,65.5,-38,66,-37,"2556","4550",60B2,Greenland Sea,0.5,100,"0",60B2,0.50000000115,3.000000003,"2"
"331","649",61B2,66,-38,66.5,-37,"2507","4654",61B2,Greenland Sea,0.5,100,"0",61B2,0.50000000025,3.0000000012,"2"
"332","683",95B2,83,-38,83.5,-37,"733","8491",95B2,Arctic Ocean,0.5,100,"0",95B2,0.50000000025,3.0000000012,
"333","684",96B2,83.5,-38,84,-37,"679","8600",96B2,Arctic Ocean,0.5,100,"0",96B2,0.50000000115,3.000000003,
"334","685",97B2,84,-38,84.5,-37,"625","8709",97B2,Arctic Ocean,0.5,100,"0",97B2,0.50000000025,3.0000000012,
"335","686",98B2,84.5,-38,85,-37,"571","8818",98B2,Arctic Ocean,0.5,100,"0",98B2,0.50000000025,3.0000000012,
"336","687",01B3,36,-37,36.5,-36,"4987","6",01B3,Oceanic Northeast Atlantic,0.49999999,99.99999819,"0",01B3,0.4999999998,2.9999999994,"1"
"337","688",02B3,36.5,-37,37,-36,"4955","99",02B3,Oceanic Northeast Atlantic,0.5,100,"0",02B3,0.4999999998,2.9999999994,"1"
"338","689",03B3,37,-37,37.5,-36,"4923","188",03B3,Oceanic Northeast Atlantic,0.5,100,"0",03B3,0.4999999998,2.9999999994,"1"
"339","690",04B3,37.5,-37,38,-36,"4891","274",04B3,Oceanic Northeast Atlantic,0.5,100,"0",04B3,0.4999999998,2.9999999994,"1"
"340","691",05B3,38,-37,38.5,-36,"4858","363",05B3,Oceanic Northeast Atlantic,0.5,100,"0",05B3,0.4999999998,2.9999999994,"1"
"341","692",06B3,38.5,-37,39,-36,"4825","442",06B3,Oceanic Northeast Atlantic,0.5,100,"0",06B3,0.5000000007,3.0000000012,"1"
"342","693",07B3,39,-37,39.5,-36,"4792","517",07B3,Oceanic Northeast Atlantic,0.5,100,"0",07B3,0.4999999998,2.9999999994,"1"
"343","694",08B3,39.5,-37,40,-36,"4758","603",08B3,Oceanic Northeast Atlantic,0.5,100,"0",08B3,0.4999999998,2.9999999994,"1"
"344","695",09B3,40,-37,40.5,-36,"4724","693",09B3,Oceanic Northeast Atlantic,0.5,100,"0",09B3,0.4999999998,2.9999999994,"1"
"345","696",10B3,40.5,-37,41,-36,"4689","784",10B3,Oceanic Northeast Atlantic,0.5,100,"0",10B3,0.4999999998,2.9999999994,"1"
"346","697",11B3,41,-37,41.5,-36,"4654","875",11B3,Oceanic Northeast Atlantic,0.5,100,"0",11B3,0.4999999998,2.9999999994,"1"
"347","698",12B3,41.5,-37,42,-36,"4619","965",12B3,Oceanic Northeast Atlantic,0.5,100,"0",12B3,0.4999999998,2.9999999994,"1"
"348","699",13B3,42,-37,42.5,-36,"4583","1049",13B3,Oceanic Northeast Atlantic,0.5,100,"0",13B3,0.4999999998,2.9999999994,"1"
"349","700",14B3,42.5,-37,43,-36,"4547","1137",14B3,Oceanic Northeast Atlantic,0.5,100,"0",14B3,0.4999999998,2.9999999994,"1"
"350","701",15B3,43,-37,43.5,-36,"4511","1224",15B3,Oceanic Northeast Atlantic,0.5,100,"0",15B3,0.5000000007,3.0000000012,
"351","702",16B3,43.5,-37,44,-36,"4474","1305",16B3,Oceanic Northeast Atlantic,0.5,100,"0",16B3,0.4999999998,2.9999999994,
"352","703",17B3,44,-37,44.5,-36,"4437","1385",17B3,Oceanic Northeast Atlantic,0.5,100,"0",17B3,0.4999999998,2.9999999994,
"353","704",18B3,44.5,-37,45,-36,"4400","1463",18B3,Oceanic Northeast Atlantic,0.5,100,"0",18B3,0.4999999998,2.9999999994,
"354","705",19B3,45,-37,45.5,-36,"4362","1538",19B3,Oceanic Northeast Atlantic,0.5,100,"0",19B3,0.4999999998,2.9999999994,
"355","706",20B3,45.5,-37,46,-36,"4324","1614",20B3,Oceanic Northeast Atlantic,0.5,100,"0",20B3,0.4999999998,2.9999999994,
"356","707",21B3,46,-37,46.5,-36,"4286","1682",21B3,Oceanic Northeast Atlantic,0.5,100,"0",21B3,0.4999999998,2.9999999994,
"357","708",22B3,46.5,-37,47,-36,"4247","1745",22B3,Oceanic Northeast Atlantic,0.5,100,"0",22B3,0.4999999998,2.9999999994,
"358","709",23B3,47,-37,47.5,-36,"4208","1806",23B3,Oceanic Northeast Atlantic,0.5,100,"0",23B3,0.4999999998,2.9999999994,
"359","710",24B3,47.5,-37,48,-36,"4169","1863",24B3,Oceanic Northeast Atlantic,0.5,100,"0",24B3,0.5000000007,3.0000000012,
"360","711",25B3,48,-37,48.5,-36,"4129","1920",25B3,Oceanic Northeast Atlantic,0.5,100,"0",25B3,0.4999999998,2.9999999994,
"361","712",26B3,48.5,-37,49,-36,"4089","1986",26B3,Oceanic Northeast Atlantic,0.5,100,"0",26B3,0.4999999998,2.9999999994,
